"multiplier","LotNr","Allocate","EstValue","StartPrice","Followers","Bank","Dealer","Liquidator","Volunteer","LotsSale","LotsCtgry","Forced","SP.EV","Duration","Morning","Evening","Afternoon"
0.666666667,517,0,60,40,9,0,1,0,0,1329,630,0,0.666666667,65,0,0,1
0.5,518,0,10,5,3,0,1,0,0,1329,267,0,0.5,63,0,0,1
0.75,519,0,20,15,5,0,1,0,0,1329,630,0,0.75,63,0,0,1
0.666666667,520,0,15,10,8,0,1,0,0,1329,630,0,0.666666667,63,0,0,1
0.8,521,0,15,10,8,0,1,0,0,1329,630,0,0.666666667,64,0,0,1
0.76,522,0,25,15,8,0,1,0,0,1329,630,0,0.6,64,0,0,1
0.666666667,523,0,15,10,5,0,1,0,0,1329,630,0,0.666666667,64,0,0,1
0.75,524,0,40,30,7,0,1,0,0,1329,630,0,0.75,63,0,0,1
1.133333333,526,0,15,10,14,0,1,0,0,1329,630,0,0.666666667,64,0,0,1
0.85,528,0,20,15,6,0,1,0,0,1329,630,0,0.75,64,0,0,1
0.666666667,529,0,15,10,2,0,1,0,0,1329,267,0,0.666666667,63,0,0,1
0.666666667,530,0,15,10,3,0,1,0,0,1329,296,0,0.666666667,63,0,0,1
0.666666667,531,0,15,10,3,0,1,0,0,1329,630,0,0.666666667,64,0,0,1
0.666666667,532,0,15,10,3,0,1,0,0,1329,630,0,0.666666667,64,0,0,1
0.8,533,0,15,10,6,0,1,0,0,1329,630,0,0.666666667,64,0,0,1
0.666666667,534,0,15,10,6,0,1,0,0,1329,630,0,0.666666667,64,0,0,1
0.75,537,0,20,15,6,0,1,0,0,1329,630,0,0.75,64,0,0,1
0.8,538,0,15,10,9,0,1,0,0,1329,630,0,0.666666667,64,0,0,1
0.777777778,539,0,90,70,3,0,1,0,0,1329,630,0,0.777777778,64,0,0,1
0.5,540,0,10,5,6,0,1,0,0,1329,267,0,0.5,62,0,0,1
0.5,541,0,10,5,8,0,1,0,0,1329,267,0,0.5,62,0,0,1
0.5,542,0,10,5,7,0,1,0,0,1329,267,0,0.5,63,0,0,1
0.5,543,0,10,5,6,0,1,0,0,1329,267,0,0.5,63,0,0,1
0.5,544,0,10,5,7,0,1,0,0,1329,267,0,0.5,63,0,0,1
0.76,545,0,25,15,5,0,1,0,0,1329,296,0,0.6,64,0,0,1
1.111111111,548,0,45,30,12,0,1,0,0,1329,630,0,0.666666667,63,0,0,1
0.666666667,550,0,30,20,13,0,1,0,0,1329,630,0,0.666666667,63,0,0,1
0.666666667,551,0,30,20,9,0,1,0,0,1329,630,0,0.666666667,63,0,0,1
1.066666667,552,0,15,10,24,0,1,0,0,1329,630,0,0.666666667,63,0,0,1
1.3,553,0,20,15,12,0,1,0,0,1329,630,0,0.75,63,0,0,1
1.05,554,0,20,15,10,0,1,0,0,1329,630,0,0.75,63,0,0,1
0.8,555,0,25,20,13,0,1,0,0,1329,630,0,0.8,63,0,0,1
0.857142857,558,0,35,30,8,0,1,0,0,1329,630,0,0.857142857,63,0,0,1
0.769230769,559,0,65,50,13,0,1,0,0,1329,296,0,0.769230769,62,0,0,1
0.75,560,0,80,60,7,0,1,0,0,1329,296,0,0.75,63,0,0,1
1.166666667,563,0,120,100,10,0,1,0,0,1329,296,0,0.833333333,63,0,0,1
1.142857143,564,0,35,25,15,0,1,0,0,1329,630,0,0.714285714,63,0,0,1
0.714285714,566,0,35,25,10,0,1,0,0,1329,630,0,0.714285714,63,0,0,1
3.4,567,0,10,5,13,0,1,0,0,1329,267,0,0.5,63,0,0,1
0.75,568,0,20,15,6,0,1,0,0,1329,630,0,0.75,62,0,0,1
0.75,569,0,20,15,7,0,1,0,0,1329,630,0,0.75,63,0,0,1
1.166666667,571,0,30,20,17,0,1,0,0,1329,630,0,0.666666667,63,0,0,1
0.666666667,572,0,30,20,9,0,1,0,0,1329,630,0,0.666666667,63,0,0,1
0.8,573,0,25,15,16,0,1,0,0,1329,630,0,0.6,63,0,0,1
0.6,574,0,25,15,21,0,1,0,0,1329,630,0,0.6,63,0,0,1
0.628571429,575,0,35,20,10,0,1,0,0,1329,630,0,0.571428571,63,0,0,1
0.84,576,0,25,15,14,0,1,0,0,1329,630,0,0.6,63,0,0,1
1,577,0,20,10,17,0,1,0,0,1329,630,0,0.5,63,0,0,1
1.066666667,580,0,15,10,12,0,1,0,0,1329,630,0,0.666666667,63,0,0,1
0.7,581,0,50,30,7,0,1,0,0,1329,630,0,0.6,64,0,0,1
0.8,582,0,25,20,2,0,1,0,0,1329,630,0,0.8,64,0,0,1
0.116666667,583,0,120,10,4,0,1,0,0,1329,630,0,0.083333333,63,0,0,1
0.2,584,0,50,10,3,0,1,0,0,1329,630,0,0.2,63,0,0,1
1,585,0,50,50,5,0,1,0,0,1329,630,0,1,64,0,0,1
1.866666667,586,0,75,60,8,0,1,0,0,1329,630,0,0.8,63,0,0,1
1.8,587,0,25,35,4,0,1,0,0,1329,630,0,1.4,63,0,0,1
1.066666667,589,0,75,60,10,0,1,0,0,1329,630,0,0.8,63,0,0,1
0.933333333,590,0,75,60,8,0,1,0,0,1329,630,0,0.8,63,0,0,1
0.8,591,0,75,60,9,0,1,0,0,1329,630,0,0.8,63,0,0,1
0.8,595,0,15,10,16,0,1,0,0,1329,630,0,0.666666667,63,0,0,1
0.6,598,0,25,15,24,0,1,0,0,1329,630,0,0.6,63,0,0,1
0.714285714,601,0,35,25,12,0,1,0,0,1329,267,0,0.714285714,63,0,0,1
0.6,602,0,25,15,17,0,1,0,0,1329,267,0,0.6,63,0,0,1
0.6,603,0,25,15,13,0,1,0,0,1329,267,0,0.6,63,0,0,1
0.714285714,604,0,35,25,15,0,1,0,0,1329,267,0,0.714285714,63,0,0,1
0.714285714,605,0,35,25,11,0,1,0,0,1329,267,0,0.714285714,63,0,0,1
0.6,606,0,25,15,15,0,1,0,0,1329,630,0,0.6,63,0,0,1
0.8,607,0,25,15,10,0,1,0,0,1329,630,0,0.6,64,0,0,1
0.6,608,0,25,15,9,0,1,0,0,1329,630,0,0.6,64,0,0,1
0.68,609,0,25,15,12,0,1,0,0,1329,630,0,0.6,64,0,0,1
2,610,0,15,10,19,0,1,0,0,1329,630,0,0.666666667,64,0,0,1
1.333333333,611,0,15,10,14,0,1,0,0,1329,630,0,0.666666667,64,0,0,1
1.333333333,612,0,15,10,15,0,1,0,0,1329,630,0,0.666666667,64,0,0,1
0.933333333,613,0,15,10,10,0,1,0,0,1329,630,0,0.666666667,64,0,0,1
0.68,614,0,25,15,10,0,1,0,0,1329,630,0,0.6,64,0,0,1
0.666666667,615,0,15,10,9,0,1,0,0,1329,630,0,0.666666667,64,0,0,1
0.6,616,0,25,15,9,0,1,0,0,1329,630,0,0.6,65,0,0,1
0.6,617,0,25,15,7,0,1,0,0,1329,630,0,0.6,65,0,0,1
1.066666667,618,0,15,10,13,0,1,0,0,1329,630,0,0.666666667,65,0,0,1
0.714285714,620,0,35,25,11,0,1,0,0,1329,630,0,0.714285714,63,0,0,1
0.714285714,622,0,35,25,10,0,1,0,0,1329,630,0,0.714285714,65,0,0,1
0.6,623,0,25,15,11,0,1,0,0,1329,630,0,0.6,65,0,0,1
2.333333333,624,0,15,10,12,0,1,0,0,1329,267,0,0.666666667,63,0,0,1
0.833333333,625,0,60,40,16,0,1,0,0,1329,630,0,0.666666667,63,0,0,1
0.783333333,626,0,60,40,18,0,1,0,0,1329,630,0,0.666666667,63,0,0,1
1.066666667,627,0,15,10,13,0,1,0,0,1329,630,0,0.666666667,64,0,0,1
0.75,628,0,100,75,6,0,1,0,0,1329,630,0,0.75,63,0,0,1
0.6,629,0,25,15,14,0,1,0,0,1329,630,0,0.6,63,0,0,1
1.055555556,630,0,90,75,10,0,1,0,0,1329,630,0,0.833333333,65,0,0,1
1.166666667,631,0,90,75,11,0,1,0,0,1329,630,0,0.833333333,65,0,0,1
0.833333333,632,0,90,75,8,0,1,0,0,1329,630,0,0.833333333,65,0,0,1
0.916666667,633,0,60,40,12,0,1,0,0,1329,296,0,0.666666667,63,0,0,1
1.25,634,0,60,40,16,0,1,0,0,1329,296,0,0.666666667,63,0,0,1
0.875,639,0,40,30,23,0,1,0,0,1329,54,0,0.75,64,0,0,1
0.8,640,0,25,20,5,0,1,0,0,1329,54,0,0.8,64,0,0,1
0.8,643,0,25,20,3,0,1,0,0,1329,54,0,0.8,64,0,0,1
1,645,0,125,100,20,0,1,0,0,1329,54,0,0.8,64,0,0,1
0.888888889,646,0,45,20,7,0,1,0,0,1329,296,0,0.444444444,64,0,0,1
0.444444444,647,0,45,20,6,0,1,0,0,1329,296,0,0.444444444,64,0,0,1
0.857142857,650,0,35,25,22,0,1,0,0,1329,630,0,0.714285714,64,0,0,1
0.857142857,651,0,35,25,17,0,1,0,0,1329,630,0,0.714285714,64,0,0,1
0.666666667,652,0,15,10,14,0,1,0,0,1329,296,0,0.666666667,62,0,0,1
0.8,653,0,15,10,15,0,1,0,0,1329,296,0,0.666666667,63,0,0,1
1,654,0,15,10,17,0,1,0,0,1329,296,0,0.666666667,63,0,0,1
1.066666667,655,0,15,10,10,0,1,0,0,1329,630,0,0.666666667,65,0,0,1
1.2,656,0,15,10,7,0,1,0,0,1329,630,0,0.666666667,63,0,0,1
1.066666667,657,0,15,10,7,0,1,0,0,1329,630,0,0.666666667,63,0,0,1
0.85,658,0,20,15,6,0,1,0,0,1329,630,0,0.75,65,0,0,1
0.8,659,0,15,10,7,0,1,0,0,1329,630,0,0.666666667,65,0,0,1
0.8,660,0,15,10,7,0,1,0,0,1329,630,0,0.666666667,65,0,0,1
0.666666667,661,0,15,10,8,0,1,0,0,1329,630,0,0.666666667,65,0,0,1
3.68,662,0,25,15,20,0,1,0,0,1329,630,0,0.6,63,0,0,1
0.76,664,0,25,15,16,0,1,0,0,1329,630,0,0.6,63,0,0,1
0.76,665,0,25,15,15,0,1,0,0,1329,630,0,0.6,63,0,0,1
0.96,666,0,25,15,14,0,1,0,0,1329,630,0,0.6,63,0,0,1
1.666666667,667,0,15,10,19,0,1,0,0,1329,630,0,0.666666667,65,0,0,1
1.666666667,668,0,15,10,16,0,1,0,0,1329,630,0,0.666666667,65,0,0,1
1.666666667,669,0,15,10,15,0,1,0,0,1329,630,0,0.666666667,65,0,0,1
0.76,670,0,25,15,12,0,1,0,0,1329,630,0,0.6,65,0,0,1
0.84,671,0,25,15,16,0,1,0,0,1329,630,0,0.6,65,0,0,1
0.666666667,672,0,15,10,10,0,1,0,0,1329,296,0,0.666666667,63,0,0,1
0.666666667,673,0,15,10,9,0,1,0,0,1329,296,0,0.666666667,63,0,0,1
0.714285714,674,0,35,25,4,0,1,0,0,1329,630,0,0.714285714,64,0,0,1
0.714285714,675,0,35,25,6,0,1,0,0,1329,630,0,0.714285714,64,0,0,1
1,676,0,30,20,13,0,1,0,0,1329,630,0,0.666666667,65,0,0,1
0.833333333,677,0,30,20,9,0,1,0,0,1329,630,0,0.666666667,65,0,0,1
1,678,0,30,20,10,0,1,0,0,1329,630,0,0.666666667,65,0,0,1
0.833333333,679,0,30,20,9,0,1,0,0,1329,630,0,0.666666667,65,0,0,1
0.6,680,0,25,15,8,0,1,0,0,1329,296,0,0.6,63,0,0,1
1.2,681,0,15,10,10,0,1,0,0,1329,630,0,0.666666667,64,0,0,1
1.333333333,682,0,15,10,7,0,1,0,0,1329,630,0,0.666666667,64,0,0,1
1,683,0,25,20,8,0,1,0,0,1329,630,0,0.8,64,0,0,1
0.8,684,0,25,15,11,0,1,0,0,1329,630,0,0.6,64,0,0,1
2.04,685,0,25,15,13,0,1,0,0,1329,630,0,0.6,64,0,0,1
2,686,0,25,15,14,0,1,0,0,1329,630,0,0.6,64,0,0,1
2.44,687,0,25,20,9,0,1,0,0,1329,630,0,0.8,64,0,0,1
1,688,0,30,20,9,0,1,0,0,1329,630,0,0.666666667,65,0,0,1
0.666666667,689,0,30,20,9,0,1,0,0,1329,630,0,0.666666667,65,0,0,1
0.76,690,0,25,15,14,0,1,0,0,1329,54,0,0.6,64,0,0,1
1.04,691,0,25,15,15,0,1,0,0,1329,54,0,0.6,65,0,0,1
1.5,692,0,40,30,19,0,1,0,0,1329,54,0,0.75,65,0,0,1
1.25,693,0,40,30,15,0,1,0,0,1329,54,0,0.75,65,0,0,1
0.933333333,695,0,15,10,12,0,1,0,0,1329,267,0,0.666666667,63,0,0,1
0.666666667,696,0,15,10,6,0,1,0,0,1329,267,0,0.666666667,63,0,0,1
0.888888889,699,0,45,30,12,0,1,0,0,1329,267,0,0.666666667,63,0,0,1
1.033333333,701,0,300,200,21,0,1,0,0,1329,296,0,0.666666667,63,0,0,1
1,702,0,400,300,23,0,1,0,0,1329,296,0,0.75,63,0,0,1
1,703,0,400,300,16,0,1,0,0,1329,296,0,0.75,63,0,0,1
1,704,0,400,300,15,0,1,0,0,1329,296,0,0.75,63,0,0,1
0.714285714,705,0,70,50,3,0,1,0,0,1329,630,0,0.714285714,63,0,0,1
0.8,706,0,75,60,13,0,1,0,0,1329,630,0,0.8,64,0,0,1
0.8,707,0,75,60,14,0,1,0,0,1329,630,0,0.8,64,0,0,1
0.8,708,0,25,20,5,0,1,0,0,1329,296,0,0.8,64,0,0,1
0.875,709,0,40,30,5,0,1,0,0,1329,630,0,0.75,64,0,0,1
0.875,711,0,40,30,8,0,1,0,0,1329,630,0,0.75,64,0,0,1
0.75,713,0,40,30,7,0,1,0,0,1329,630,0,0.75,64,0,0,1
0.6,714,0,25,15,12,0,1,0,0,1329,630,0,0.6,64,0,0,1
0.6,715,0,25,15,10,0,1,0,0,1329,630,0,0.6,64,0,0,1
0.6,716,0,25,15,11,0,1,0,0,1329,630,0,0.6,64,0,0,1
0.8,718,0,25,20,4,0,1,0,0,1329,630,0,0.8,63,0,0,1
0.6,719,0,25,15,9,0,1,0,0,1329,296,0,0.6,63,0,0,1
0.6,720,0,25,15,5,0,1,0,0,1329,296,0,0.6,63,0,0,1
2.75,721,0,40,30,52,0,1,0,0,1329,630,0,0.75,65,0,0,1
0.714285714,723,0,35,25,4,0,1,0,0,1329,267,0,0.714285714,63,0,0,1
1.333333333,724,0,60,40,21,0,1,0,0,1329,630,0,0.666666667,65,0,0,1
0.75,725,0,60,40,15,0,1,0,0,1329,630,0,0.666666667,65,0,0,1
0.833333333,726,0,60,40,16,0,1,0,0,1329,630,0,0.666666667,65,0,0,1
1,727,0,35,25,14,0,1,0,0,1329,630,0,0.714285714,65,0,0,1
0.933333333,728,0,15,10,8,0,1,0,0,1329,630,0,0.666666667,65,0,0,1
0.8,729,0,15,10,15,0,1,0,0,1329,54,0,0.666666667,65,0,0,1
0.714285714,730,0,35,25,14,0,1,0,0,1329,630,0,0.714285714,63,0,0,1
1.6,732,0,200,150,9,0,1,0,0,1329,630,0,0.75,64,0,0,1
0.666666667,733,0,150,100,5,0,1,0,0,1329,267,0,0.666666667,63,0,0,1
1,734,0,25,15,14,0,1,0,0,1329,630,0,0.6,66,0,0,1
1,735,0,50,30,8,0,1,0,0,1329,630,0,0.6,64,0,0,1
2,737,0,75,50,23,0,1,0,0,1329,630,0,0.666666667,66,0,0,1
0.6,738,0,100,50,39,0,1,0,0,1329,18,0,0.5,63,0,0,1
0.9,739,0,50,25,23,0,1,0,0,1329,267,0,0.5,63,0,0,1
1.3,740,0,20,15,10,0,1,0,0,1329,267,0,0.75,63,0,0,1
1.04,741,0,25,15,9,0,1,0,0,1329,630,0,0.6,64,0,0,1
2.666666667,742,0,15,10,8,0,1,0,0,1329,267,0,0.666666667,63,0,0,1
0.666666667,745,0,15,10,1,0,1,0,0,1329,31,0,0.666666667,64,0,0,1
0.7,749,0,10,5,12,0,1,0,0,1329,54,0,0.5,65,0,0,1
1,750,0,10,10,3,0,1,0,0,1329,630,0,1,64,0,0,1
0.6,751,0,25,15,5,0,1,0,0,1329,630,0,0.6,64,0,0,1
1,752,0,10,10,4,0,1,0,0,1329,630,0,1,64,0,0,1
0.5,753,0,10,5,3,0,1,0,0,1329,630,0,0.5,64,0,0,1
0.666666667,754,0,15,10,6,0,1,0,0,1329,630,0,0.666666667,64,0,0,1
0.333333333,755,0,15,5,4,0,1,0,0,1329,630,0,0.333333333,64,0,0,1
0.333333333,756,0,15,5,5,0,1,0,0,1329,630,0,0.333333333,64,0,0,1
0.333333333,757,0,15,5,4,0,1,0,0,1329,630,0,0.333333333,64,0,0,1
0.8,759,0,15,10,3,0,1,0,0,1329,630,0,0.666666667,66,0,0,1
0.666666667,760,0,15,10,5,0,1,0,0,1329,630,0,0.666666667,66,0,0,1
0.666666667,761,0,15,10,6,0,1,0,0,1329,630,0,0.666666667,66,0,0,1
7.333333333,762,0,15,10,15,0,1,0,0,1329,267,0,0.666666667,65,0,0,1
0.833333333,763,0,30,25,3,0,1,0,0,1329,630,0,0.833333333,64,0,0,1
0.769230769,764,0,65,50,6,0,1,0,0,1329,630,0,0.769230769,63,0,0,1
0.769230769,765,0,65,50,5,0,1,0,0,1329,630,0,0.769230769,63,0,0,1
0.5,766,0,10,5,2,0,1,0,0,1329,630,0,0.5,66,0,0,1
0.666666667,767,0,15,10,3,0,1,0,0,1329,630,0,0.666666667,66,0,0,1
1,768,0,30,20,11,0,1,0,0,1329,630,0,0.666666667,66,0,0,1
1,770,0,20,15,15,0,1,0,0,1329,630,0,0.75,64,0,0,1
1,771,0,30,25,5,0,1,0,0,1329,630,0,0.833333333,63,0,0,1
0.666666667,773,0,15,10,3,0,1,0,0,1329,267,0,0.666666667,63,0,0,1
0.75,774,0,20,15,6,0,1,0,0,1329,630,0,0.75,62,0,0,1
1.066666667,775,0,15,10,5,0,1,0,0,1329,267,0,0.666666667,63,0,0,1
0.666666667,776,0,15,10,4,0,1,0,0,1329,267,0,0.666666667,63,0,0,1
0.666666667,779,0,15,10,6,0,1,0,0,1329,267,0,0.666666667,64,0,0,1
0.9,780,0,50,30,6,0,1,0,0,1329,630,0,0.6,65,0,0,1
0.666666667,783,0,15,10,4,0,1,0,0,1329,54,0,0.666666667,65,0,0,1
0.666666667,785,0,15,10,2,0,1,0,0,1329,630,0,0.666666667,64,0,0,1
0.666666667,786,0,15,10,2,0,1,0,0,1329,630,0,0.666666667,64,0,0,1
1.4,789,0,10,5,8,0,1,0,0,1329,630,0,0.5,66,0,0,1
0.8,795,0,15,10,7,0,1,0,0,1329,267,0,0.666666667,64,0,0,1
0.666666667,797,0,15,10,7,0,1,0,0,1329,296,0,0.666666667,63,0,0,1
1.05,798,0,20,15,5,0,1,0,0,1329,630,0,0.75,66,0,0,1
1.25,799,0,20,15,6,0,1,0,0,1329,630,0,0.75,66,0,0,1
1.8,800,0,25,20,25,0,1,0,0,1329,296,0,0.8,64,0,0,1
0.76,801,0,25,15,10,0,1,0,0,1329,630,0,0.6,64,0,0,1
0.714285714,802,0,35,25,8,0,1,0,0,1329,630,0,0.714285714,64,0,0,1
0.666666667,804,0,15,10,4,0,1,0,0,1329,630,0,0.666666667,64,0,0,1
1,805,0,35,25,6,0,1,0,0,1329,630,0,0.714285714,64,0,0,1
1.375,807,0,80,60,21,0,1,0,0,1329,630,0,0.75,65,0,0,1
2,808,0,20,15,19,0,1,0,0,1329,296,0,0.75,63,0,0,1
0.666666667,809,0,15,10,1,0,1,0,0,1329,267,0,0.666666667,64,0,0,1
0.666666667,810,0,75,50,7,0,1,0,0,1329,296,0,0.666666667,63,0,0,1
0.625,811,0,80,50,8,0,1,0,0,1329,630,0,0.625,63,0,0,1
0.75,812,0,80,60,9,0,1,0,0,1329,630,0,0.75,63,0,0,1
0.8,813,0,75,60,14,0,1,0,0,1329,630,0,0.8,64,0,0,1
0.933333333,814,0,75,60,16,0,1,0,0,1329,630,0,0.8,64,0,0,1
0.666666667,815,0,15,10,3,0,1,0,0,1329,267,0,0.666666667,63,0,0,1
0.85,816,0,20,15,9,0,1,0,0,1329,267,0,0.75,64,0,0,1
0.75,818,0,20,15,9,0,1,0,0,1329,267,0,0.75,64,0,0,1
1,819,0,25,20,6,0,1,0,0,1329,267,0,0.8,64,0,0,1
0.666666667,821,0,15,10,5,0,1,0,0,1329,296,0,0.666666667,63,0,0,1
0.7,822,0,10,5,6,0,1,0,0,1329,267,0,0.5,64,0,0,1
0.5,824,0,10,5,6,0,1,0,0,1329,267,0,0.5,65,0,0,1
0.6,828,0,25,15,5,0,1,0,0,1329,296,0,0.6,64,0,0,1
1.25,829,0,20,15,1,0,1,0,0,1329,630,0,0.75,65,0,0,1
0.6,833,0,20,10,7,0,1,0,0,1329,630,0,0.5,65,0,0,1
0.5,834,0,20,10,2,0,1,0,0,1329,630,0,0.5,65,0,0,1
0.5,835,0,20,10,5,0,1,0,0,1329,630,0,0.5,65,0,0,1
0.714285714,837,0,35,25,8,0,1,0,0,1329,630,0,0.714285714,66,0,0,1
1.92,838,0,25,20,11,0,1,0,0,1329,630,0,0.8,66,0,0,1
0.666666667,839,0,15,10,11,0,1,0,0,1329,630,0,0.666666667,66,0,0,1
0.666666667,840,0,15,10,8,0,1,0,0,1329,630,0,0.666666667,66,0,0,1
0.666666667,841,0,15,10,5,0,1,0,0,1329,630,0,0.666666667,66,0,0,1
1.142857143,842,0,70,50,24,0,1,0,0,1329,54,0,0.714285714,65,0,0,1
1.142857143,843,0,70,50,23,0,1,0,0,1329,54,0,0.714285714,65,0,0,1
1,844,0,30,25,9,0,1,0,0,1329,630,0,0.833333333,64,0,0,1
0.833333333,845,0,30,25,8,0,1,0,0,1329,630,0,0.833333333,64,0,0,1
0.9,846,0,50,35,11,0,1,0,0,1329,630,0,0.7,64,0,0,1
1,847,0,50,35,9,0,1,0,0,1329,630,0,0.7,64,0,0,1
1.15,848,0,100,75,8,0,1,0,0,1329,296,0,0.75,63,0,0,1
1.8,849,0,20,15,19,0,1,0,0,1329,630,0,0.75,66,0,0,1
1.55,850,0,20,15,20,0,1,0,0,1329,630,0,0.75,66,0,0,1
1.333333333,851,0,15,10,32,0,1,0,0,1329,267,0,0.666666667,64,0,0,1
0.666666667,853,0,15,10,5,0,1,0,0,1329,630,0,0.666666667,66,0,1,0
0.666666667,854,0,15,10,6,0,1,0,0,1329,630,0,0.666666667,66,0,1,0
1.066666667,855,0,15,10,21,0,1,0,0,1329,267,0,0.666666667,64,0,0,1
0.68,856,0,25,15,13,0,1,0,0,1329,630,0,0.6,63,0,0,1
0.68,857,0,25,15,13,0,1,0,0,1329,630,0,0.6,63,0,0,1
1.375,858,0,40,30,37,0,1,0,0,1329,54,0,0.75,65,0,0,1
1.833333333,859,0,30,20,25,0,1,0,0,1329,54,0,0.666666667,65,0,0,1
0.833333333,860,0,30,20,16,0,1,0,0,1329,54,0,0.666666667,65,0,0,1
0.8,861,0,25,20,8,0,1,0,0,1329,54,0,0.8,65,0,0,1
1.2,862,0,25,20,11,0,1,0,0,1329,54,0,0.8,66,0,0,1
1.2,863,0,25,20,8,0,1,0,0,1329,54,0,0.8,66,0,0,1
1,864,0,25,20,10,0,1,0,0,1329,54,0,0.8,66,0,0,1
1.333333333,865,0,15,10,27,0,1,0,0,1329,267,0,0.666666667,64,0,0,1
0.769230769,866,0,65,40,20,0,1,0,0,1329,630,0,0.615384615,64,0,0,1
0.769230769,867,0,65,40,16,0,1,0,0,1329,630,0,0.615384615,65,0,0,1
0.6,870,0,25,15,2,0,1,0,0,1329,267,0,0.6,64,0,0,1
1.666666667,871,0,15,10,27,0,1,0,0,1329,267,0,0.666666667,64,0,0,1
0.8,872,0,25,20,4,0,1,0,0,1329,296,0,0.8,63,0,0,1
1.585714286,873,0,70,50,13,0,1,0,0,1329,296,0,0.714285714,63,0,0,1
1.88,874,0,25,20,7,0,1,0,0,1329,296,0,0.8,63,0,0,1
1.92,875,0,25,20,5,0,1,0,0,1329,296,0,0.8,63,0,0,1
2.08,876,0,25,20,7,0,1,0,0,1329,296,0,0.8,64,0,0,1
6,877,0,15,10,16,0,1,0,0,1329,296,0,0.666666667,64,0,0,1
1.05,878,0,100,75,9,0,1,0,0,1329,296,0,0.75,64,0,0,1
1.05,879,0,100,75,8,0,1,0,0,1329,296,0,0.75,64,0,0,1
1,880,0,25,20,9,0,1,0,0,1329,267,0,0.8,65,0,0,1
0.75,881,0,20,15,10,0,1,0,0,1329,267,0,0.75,65,0,0,1
0.85,882,0,20,15,7,0,1,0,0,1329,267,0,0.75,65,0,0,1
0.75,883,0,20,15,5,0,1,0,0,1329,267,0,0.75,65,0,0,1
0.9,885,0,200,150,15,0,1,0,0,1329,630,0,0.75,64,0,0,1
0.9,886,0,200,150,13,0,1,0,0,1329,630,0,0.75,64,0,0,1
0.74,887,0,500,350,19,0,1,0,0,1329,630,0,0.7,64,0,0,1
0.74,888,0,500,350,22,0,1,0,0,1329,630,0,0.7,64,0,0,1
1.95,889,0,200,150,49,0,1,0,0,1329,296,0,0.75,64,0,0,1
1,890,0,120,100,22,0,1,0,0,1329,54,0,0.833333333,66,0,0,1
2.266666667,891,0,75,50,11,0,1,0,0,1329,296,0,0.666666667,63,0,0,1
0.933333333,892,0,75,50,5,0,1,0,0,1329,296,0,0.666666667,63,0,0,1
1.85,893,0,200,150,19,0,1,0,0,1329,296,0,0.75,63,0,0,1
2.4,895,0,150,100,42,0,1,0,0,1329,296,0,0.666666667,64,0,0,1
0.9525,899,0,400,300,22,0,1,0,0,1329,54,0,0.75,64,0,0,1
0.85,902,0,20,15,10,0,1,0,0,1329,630,0,0.75,67,0,1,0
0.75,903,0,20,15,8,0,1,0,0,1329,630,0,0.75,67,0,1,0
1.6,904,0,25,20,10,0,1,0,0,1329,296,0,0.8,63,0,0,1
1,905,0,30,25,19,0,1,0,0,1329,296,0,0.833333333,63,0,0,1
0.833333333,906,0,30,25,15,0,1,0,0,1329,296,0,0.833333333,63,0,0,1
0.833333333,907,0,30,25,12,0,1,0,0,1329,296,0,0.833333333,63,0,0,1
0.833333333,908,0,30,25,13,0,1,0,0,1329,296,0,0.833333333,63,0,0,1
0.916666667,909,0,120,100,12,0,1,0,0,1329,296,0,0.833333333,63,0,0,1
0.666666667,910,0,15,10,4,0,1,0,0,1329,630,0,0.666666667,67,0,1,0
0.666666667,911,0,15,10,4,0,1,0,0,1329,630,0,0.666666667,67,0,1,0
0.5,912,0,10,5,6,0,1,0,0,1329,630,0,0.5,67,0,1,0
0.7,913,0,10,5,4,0,1,0,0,1329,630,0,0.5,67,0,1,0
1,918,0,30,20,17,0,1,0,0,1329,296,0,0.666666667,63,0,0,1
1.5,919,0,20,10,16,0,1,0,0,1329,296,0,0.5,63,0,0,1
1.5,920,0,20,10,19,0,1,0,0,1329,296,0,0.5,63,0,0,1
1.2,921,0,15,10,10,0,1,0,0,1329,630,0,0.666666667,67,0,1,0
1.066666667,922,0,15,10,9,0,1,0,0,1329,630,0,0.666666667,67,0,1,0
0.75,923,0,20,15,3,0,1,0,0,1329,630,0,0.75,67,0,1,0
0.857142857,924,0,35,25,10,0,1,0,0,1329,630,0,0.714285714,64,0,0,1
0.714285714,925,0,35,25,9,0,1,0,0,1329,630,0,0.714285714,64,0,0,1
2.3,926,0,20,15,19,0,1,0,0,1329,296,0,0.75,63,0,0,1
0.785714286,927,0,70,50,10,0,1,0,0,1329,630,0,0.714285714,63,0,0,1
1.428571429,928,0,35,25,26,0,1,0,0,1329,296,0,0.714285714,65,0,0,1
0.75,932,0,20,15,6,0,1,0,0,1329,630,0,0.75,63,0,0,1
1.5,934,0,10,5,11,0,1,0,0,1329,630,0,0.5,67,0,1,0
0.75,935,0,20,15,4,0,1,0,0,1329,267,0,0.75,64,0,0,1
0.85,936,0,20,15,4,0,1,0,0,1329,267,0,0.75,64,0,0,1
0.714285714,937,0,35,25,3,0,1,0,0,1329,267,0,0.714285714,64,0,0,1
1.714285714,940,0,35,30,5,0,1,0,0,1329,630,0,0.857142857,65,0,0,1
